Time	PV	OP	SP
         0	   49.7701	   11143.2	   49.7637
      0.01	   49.7701	   11143.3	   49.7637
      0.02	   49.7701	   11143.4	   49.7637
      0.03	     49.77	   11143.5	   49.7637
      0.04	     49.77	   11143.6	   49.7637
      0.05	     49.77	   11143.7	   49.7637
      0.06	     49.77	   11143.9	   49.7637
      0.07	   49.7699	     11144	   49.7637
      0.08	   49.7699	   11144.1	   49.7637
      0.09	   49.7699	   11144.2	   49.7637
       0.1	   49.7698	   11144.3	   49.7637
      0.11	   49.7698	   11144.4	   49.7637
      0.12	   49.7698	   11144.5	   49.7637
      0.13	   49.7698	   11144.6	   49.7637
      0.14	   49.7697	   11144.7	   49.7637
      0.15	   49.7697	   11144.8	   49.7637
      0.16	   49.7697	   11144.9	   49.7637
      0.17	   49.7697	     11145	   49.7637
      0.18	   49.7696	   11145.1	   49.7637
      0.19	   49.7696	   11145.2	   49.7637
       0.2	   49.7696	   11145.3	   49.7637
      0.21	   49.7695	   11145.4	   49.7637
      0.22	   49.7695	   11145.5	   49.7637
      0.23	   49.7695	   11145.6	   49.7637
      0.24	   49.7695	   11145.7	   49.7637
      0.25	   49.7694	   11145.8	   49.7637
      0.26	   49.7694	   11145.8	   49.7637
      0.27	   49.7694	   11145.9	   49.7637
      0.28	   49.7694	     11146	   49.7637
      0.29	   49.7693	   11146.1	   49.7637
       0.3	   49.7693	   11146.2	   49.7637
      0.31	   49.7693	   11146.3	   49.7637
      0.32	   49.7692	   11146.4	   49.7637
      0.33	   49.7692	   11146.5	   49.7637
      0.34	   49.7692	   11146.6	   49.7637
      0.35	   49.7692	   11146.7	   49.7637
      0.36	   49.7691	   11146.8	   49.7637
      0.37	   49.7691	   11146.8	   49.7637
      0.38	   49.7691	   11146.9	   49.7637
      0.39	   49.7691	     11147	   49.7637
       0.4	    49.769	   11147.1	   49.7637
      0.41	    49.769	   11147.2	   49.7637
      0.42	    49.769	   11147.3	   49.7637
      0.43	    49.769	   11147.3	   49.7637
      0.44	   49.7689	   11147.4	   49.7637
      0.45	   49.7689	   11147.5	   49.7637
      0.46	   49.7689	   11147.6	   49.7637
      0.47	   49.7689	   11147.7	   49.7637
      0.48	   49.7689	   11147.8	   49.7637
      0.49	   49.7688	   11147.8	   49.7637
       0.5	   49.7688	   11147.9	   49.7637
      0.51	   49.7688	     11148	   49.7637
      0.52	   49.7688	   11148.1	   49.7637
      0.53	   49.7687	   11148.2	   49.7637
      0.54	   49.7687	   11148.3	   49.7637
      0.55	   49.7687	   11148.3	   49.7637
      0.56	   49.7687	   11148.4	   49.7637
      0.57	   49.7686	   11148.5	   49.7637
      0.58	   49.7686	   11148.5	   49.7637
      0.59	   49.7686	   11148.6	   49.7637
       0.6	   49.7686	   11148.7	   49.7637
      0.61	   49.7685	   11148.8	   49.7637
      0.62	   49.7685	   11148.8	   49.7637
      0.63	   49.7685	   11148.9	   49.7637
      0.64	   49.7685	     11149	   49.7637
      0.65	   49.7685	   11149.1	   49.7637
      0.66	   49.7684	   11149.1	   49.7637
      0.67	   49.7684	   11149.2	   49.7637
      0.68	   49.7684	   11149.3	   49.7637
      0.69	   49.7684	   11149.4	   49.7637
       0.7	   49.7683	   11149.4	   49.7637
      0.71	   49.7683	   11149.5	   49.7637
      0.72	   49.7683	   11149.6	   49.7637
