Time	PV	OP	SP
         0	   56.8906	   64759.6	   56.8903
      0.01	   56.8906	   64759.8	   56.8903
      0.02	   56.8906	     64760	   56.8903
      0.03	   56.8906	   64760.3	   56.8903
      0.04	   56.8906	   64760.5	   56.8903
      0.05	   56.8906	   64760.7	   56.8903
      0.06	   56.8906	   64760.9	   56.8903
      0.07	   56.8906	   64761.2	   56.8903
      0.08	   56.8906	   64761.4	   56.8903
      0.09	   56.8906	   64761.6	   56.8903
       0.1	   56.8906	   64761.8	   56.8903
      0.11	   56.8906	     64762	   56.8903
      0.12	   56.8906	   64762.3	   56.8903
      0.13	   56.8906	   64762.5	   56.8903
      0.14	   56.8906	   64762.7	   56.8903
      0.15	   56.8906	   64762.9	   56.8903
      0.16	   56.8906	   64763.2	   56.8903
      0.17	   56.8906	   64763.4	   56.8903
      0.18	   56.8906	   64763.6	   56.8903
      0.19	   56.8906	   64763.8	   56.8903
       0.2	   56.8906	   64764.1	   56.8903
      0.21	   56.8906	   64764.3	   56.8903
      0.22	   56.8906	   64764.5	   56.8903
      0.23	   56.8906	   64764.7	   56.8903
      0.24	   56.8906	     64765	   56.8903
      0.25	   56.8906	   64765.2	   56.8903
      0.26	   56.8906	   64765.4	   56.8903
      0.27	   56.8906	   64765.6	   56.8903
      0.28	   56.8905	   64765.9	   56.8903
      0.29	   56.8905	   64766.1	   56.8903
       0.3	   56.8905	   64766.3	   56.8903
      0.31	   56.8905	   64766.5	   56.8903
      0.32	   56.8905	   64766.7	   56.8903
      0.33	   56.8905	     64767	   56.8903
      0.34	   56.8905	   64767.2	   56.8903
      0.35	   56.8905	   64767.4	   56.8903
      0.36	   56.8905	   64767.6	   56.8903
      0.37	   56.8905	   64767.9	   56.8903
      0.38	   56.8905	     64768	   56.8903
      0.39	   56.8905	   64768.1	   56.8903
       0.4	   56.8905	   64768.2	   56.8903
      0.41	   56.8905	   64768.3	   56.8903
      0.42	   56.8905	   64768.4	   56.8903
      0.43	   56.8905	   64768.6	   56.8903
      0.44	   56.8905	   64768.7	   56.8903
      0.45	   56.8905	   64768.8	   56.8903
      0.46	   56.8905	   64768.9	   56.8903
      0.47	   56.8905	     64769	   56.8903
      0.48	   56.8905	   64769.1	   56.8903
      0.49	   56.8905	   64769.2	   56.8903
       0.5	   56.8905	   64769.4	   56.8903
      0.51	   56.8905	   64769.5	   56.8903
